config,n,split,d,reps,elapsed_s,method,coverage,coverage_lo,coverage_hi,meets_target,mean_obj,obj_se,mean_oracle_gap,n_reps
paper_saa,400,0.6,10,1000,360.85247683525085,NV,0.386,0.35631736299485905,0.41655513793984755,False,-7.969105109948682,0.005994606114459448,-0.07510765923373575,1000
paper_saa,400,0.6,10,1000,360.85247683525085,UG,0.928,0.9102882164172793,0.9424360783190856,False,-7.5852509964877175,0.007540702242475158,0.3087464542272297,1000
paper_saa,400,0.6,10,1000,360.85247683525085,NGS,0.979,0.9681097049387625,0.9862242604320758,True,-7.444482421606432,0.007893086234042631,0.4495150291085144,1000
paper_saa,400,0.6,10,1000,360.85247683525085,UNGS,0.985,0.9753990230730932,0.9908890211959184,True,-7.306467618783297,0.009250731646694297,0.5875298319316501,1000
paper_saa,400,0.7,10,1000,735.1438453197479,NV,0.364,0.33475165091277503,0.3942892273952959,False,-7.973815480763327,0.006538519445402948,-0.07460277384710365,1000
paper_saa,400,0.7,10,1000,735.1438453197479,UG,0.909,0.88957441593046,0.9252952956283559,False,-7.580409560857583,0.008248017666277752,0.31880314605864185,1000
paper_saa,400,0.7,10,1000,735.1438453197479,NGS,0.965,0.9517133776255466,0.9747277369828871,True,-7.45542053238483,0.008634310333281384,0.4437921745313938,1000
paper_saa,400,0.7,10,1000,735.1438453197479,UNGS,0.98,0.9693099947702822,0.987016317083585,True,-7.260744119707319,0.009980300989238605,0.6384685872089049,1000
paper_saa,400,0.8,10,1000,1204.0849056243896,NV,0.392,0.3622102251883648,0.42261635464451514,False,-7.971661820137617,0.007314056684933003,-0.06856776591067065,1000
paper_saa,400,0.8,10,1000,1204.0849056243896,UG,0.906,0.8863268456834931,0.9225658264262363,False,-7.516517448421113,0.009757392848318207,0.386576605805834,1000
paper_saa,400,0.8,10,1000,1204.0849056243896,NGS,0.969,0.9563345039877078,0.9780759965528414,True,-7.3628605664653275,0.010055968037059796,0.5402334877616183,1000
paper_saa,400,0.8,10,1000,1204.0849056243896,UNGS,0.981,0.9705155440876868,0.9878031142492091,True,-7.1720417545941,0.010907619217448981,0.7310522996328473,1000
paper_saa,400,0.9,10,1000,597.4064154624939,NV,0.316,0.28793562210416745,0.34547262501851683,False,-8.010297225225308,0.008141076997084462,-0.10416067796561794,1000
paper_saa,400,0.9,10,1000,597.4064154624939,UG,0.886,0.8648073995463684,0.904238342902783,False,-7.43445597971357,0.012532708539637888,0.47168056754612114,1000
paper_saa,400,0.9,10,1000,597.4064154624939,NGS,0.886,0.8648073995463684,0.904238342902783,False,-7.434584666937828,0.012526295496270207,0.4715518803218633,1000
paper_saa,400,0.9,10,1000,597.4064154624939,UNGS,0.934,0.9168907240940241,0.9477876495405142,False,-7.2422100811464984,0.012831491549245013,0.6639264661131921,1000
paper_so,500,0.1,10,1000,3.280656099319458,NV,0.603,0.572336273352678,0.6328754143992976,False,-7.758241756886307,0.01001242686708836,-0.021457766011171726,1000
paper_so,500,0.1,10,1000,3.280656099319458,UG,0.72,0.6913699270789491,0.7469462991874067,False,-7.68792820726811,0.010551805282348543,0.07314202769231277,1000
paper_so,500,0.1,10,1000,3.280656099319458,NGS,0.723,0.6944497560637553,0.7498435096516871,False,-7.677474509030745,0.010722739224894315,0.08731574521867075,1000
paper_so,500,0.1,10,1000,3.280656099319458,UNGS,0.725,0.6965038327040266,0.7517741259774736,False,-7.6555848387567185,0.0112562925822728,0.11702719527900324,1000
paper_so,500,0.1,10,1000,3.280656099319458,benchmark,1.0,0.996173241514445,1.0,True,-6.645208578325784,0.006157609880840088,0.9809831464952863,1000
paper_so,500,0.2,10,1000,7.295813798904419,NV,0.746,0.7181143099237187,0.7720029249013881,False,-7.674964528027978,0.00813984349450364,-0.02510916640836431,1000
